,percents,count_won,starting_player
924,"[0.5250326526413571, 0.4417456228720081, 0.558012557093006, 0.4457356899014915, 0.5661161031235437, 0.46159244211403067, 0.6640811800604778, 0.48180180294889097]",4,Democrat
925,"[0.5383109048111983, 0.43689593958691425, 0.5746121333299588, 0.4497681999505324, 0.5266416117888373, 0.44311744446985746, 0.7051037179702339, 0.4575735519460619]",4,Democrat
926,"[0.5250677439196715, 0.4590747892870338, 0.5541056323499072, 0.4393043104157308, 0.5728533180641244, 0.47234716860785736, 0.6543969461687277, 0.47449105480553855]",4,Democrat
927,"[0.574752385003342, 0.45038136453627087, 0.644844656879481, 0.46308043969591123, 0.6368443046349929, 0.43522048773469535, 0.4717355314392742, 0.4930655467848764]",3,Democrat
928,"[0.4379583194026524, 0.5628498390522392, 0.4626878287612892, 0.5777571374191093, 0.4772284948634833, 0.6894093992367184, 0.4617511660766648, 0.47128192574459404]",3,Republican
929,"[0.5595741621834888, 0.4502160896267368, 0.5320657634343127, 0.44171800807122197, 0.7035457247327705, 0.46570672636613414, 0.4803842036319146, 0.5004498877752472]",4,Democrat
930,"[0.44652192553062153, 0.5498067793553923, 0.4503900520912355, 0.6676650019812018, 0.4566237813800574, 0.6724170159737171, 0.4602652002720302, 0.4648654256778918]",3,Republican
931,"[0.5956852687654224, 0.4545191534277149, 0.6171845558258248, 0.4420524577073419, 0.5159060702667342, 0.40979122490784925, 0.6281959024127995, 0.5054125861473979]",5,Democrat
932,"[0.5618029209224035, 0.4539097626578587, 0.5917445944891109, 0.4349930666939313, 0.6399003332963402, 0.4711800835152998, 0.6486883406479469, 0.38093235927891944]",4,Democrat
933,"[0.457608310633109, 0.6667967748368899, 0.4492895139081681, 0.5252793745688664, 0.46067809244728913, 0.7128681496438718, 0.4366321453367276, 0.4757398480214077]",3,Republican
934,"[0.5104587789126118, 0.4564397564991003, 0.6865398130445625, 0.45522084982645, 0.7002283056079575, 0.46402492801743145, 0.41505675165102807, 0.48296396880246173]",3,Democrat
935,"[0.45720868784687546, 0.5327501486873035, 0.4527952013157683, 0.6679146564817297, 0.47748519833361414, 0.6971070024594457, 0.3869035482814653, 0.4912089790711895]",3,Republican
936,"[0.7080569651793673, 0.4530439066249265, 0.5884270105656066, 0.44880727793809283, 0.5377342965478098, 0.4244361433495328, 0.6320738626672883, 0.3884279984938049]",4,Democrat
937,"[0.4600290399826697, 0.5621149931591417, 0.4747536224337026, 0.5300177395672077, 0.46047361371890305, 0.5322888332082143, 0.4406205269315486, 0.6882798530870783]",4,Republican
938,"[0.4419950479827812, 0.5151639805152912, 0.4653101793526086, 0.6430516302474667, 0.45749968470376706, 0.6817878632810432, 0.4679221579309762, 0.4995232621927327]",3,Republican
939,"[0.518473876964443, 0.4548502175893128, 0.6882911478256152, 0.43921740409395243, 0.7165899583051061, 0.43798839829330266, 0.4038115741326186, 0.5060901298823719]",4,Democrat
940,"[0.44201382033563674, 0.5218127424551252, 0.4473731621786829, 0.5179154134498106, 0.47573708806984927, 0.6391393625569146, 0.399479430177201, 0.7036175105688594]",4,Republican
941,"[0.5526774343888313, 0.4302724646018278, 0.5562217043599668, 0.4478477401111953, 0.5124905817246486, 0.4546896675534085, 0.7099149625597898, 0.4719789370172406]",4,Democrat
942,"[0.45281505156506774, 0.5400284619140118, 0.4522418712971375, 0.5653703230077178, 0.36651541229854484, 0.6416350207816285, 0.6664473292640183, 0.49707447495543905]",4,Republican
943,"[0.4596693370576559, 0.6491104008146409, 0.43539422757240626, 0.5588785311534865, 0.4874469747159625, 0.7126253167346039, 0.4889134527706528, 0.3610875629566834]",3,Republican
944,"[0.527567512963836, 0.4496605971949545, 0.6060889299933752, 0.4572514086119649, 0.702880663080061, 0.4597522229566923, 0.46291782412332155, 0.4854652114418903]",3,Democrat
945,"[0.45162869334192096, 0.6855889339108565, 0.47984733783779315, 0.5316719517184942, 0.4463600202045713, 0.5155545626206951, 0.42552963091592205, 0.6142293607625613]",4,Republican
946,"[0.43384850462380825, 0.6003872272424253, 0.4634752384655186, 0.6298499931969704, 0.46443596389543745, 0.7285116530848122, 0.3721805183199285, 0.5033024924221366]",4,Republican
947,"[0.5174302467942522, 0.4488205757463229, 0.6071852694862628, 0.4762263886767476, 0.5986956226503615, 0.4187420776241927, 0.6022767834754725, 0.49162095582197407]",4,Democrat
948,"[0.44719140581352657, 0.5238299345521686, 0.44876337451177467, 0.5393249892671973, 0.46972839074626166, 0.7086628502915807, 0.5020963942019726, 0.4927671878027334]",4,Republican
949,"[0.5507689564186478, 0.43497275479961856, 0.5586322606623939, 0.4467291384240889, 0.5569377295143756, 0.4553403857389522, 0.5251181302284785, 0.6153273520035898]",5,Democrat
950,"[0.46142722511471257, 0.5343603907127373, 0.46418652592599663, 0.680048986984082, 0.4332339598185353, 0.7271918963306426, 0.4698259843392425, 0.40913099082579524]",3,Republican
951,"[0.44097087937200957, 0.5495571402748705, 0.46158391302403723, 0.554168448939605, 0.4055532305315005, 0.7013012623550636, 0.510860823325404, 0.5067794811242529]",5,Republican
952,"[0.4601326605891342, 0.5358955716228406, 0.4554991159178522, 0.6805344036066745, 0.4660132579860488, 0.6543296271221748, 0.4014801310849231, 0.49672414247673286]",3,Republican
953,"[0.45162006284302875, 0.5683017477040267, 0.4347383267951177, 0.6537383849716637, 0.4656970639950413, 0.7229995989447464, 0.4801294468274563, 0.41413143180069123]",3,Republican
954,"[0.5974364347801608, 0.4588137104630978, 0.5112761029788105, 0.43953892278838785, 0.5178209610833832, 0.41817697470189896, 0.6021151545522749, 0.6265347670652105]",5,Democrat
955,"[0.6621128059491743, 0.4480484376689372, 0.6840764931318567, 0.4472351847248401, 0.4488254046958385, 0.4836630712623652, 0.4916879527657971, 0.5013726893063344]",3,Democrat
956,"[0.5357350416280606, 0.4577417498081351, 0.6842420651713923, 0.4483263913605305, 0.6934506969626865, 0.4711314304285598, 0.3814034900979853, 0.49254909212181647]",3,Democrat
957,"[0.6792533519447951, 0.455680842502796, 0.5256679575030705, 0.43899669863331925, 0.7137279051693769, 0.47505480250176235, 0.3750901266279122, 0.49609648100675835]",3,Democrat
958,"[0.4598978400183746, 0.5499494349129749, 0.4491297090700558, 0.5149981459024444, 0.43006314680508, 0.609809121465355, 0.42181580432232, 0.7057800294627665]",4,Republican
959,"[0.44809283000648004, 0.6553587731786747, 0.45964332892998677, 0.7080396421737779, 0.4642486164824911, 0.44406583350930745, 0.47113477086261724, 0.5014428840412708]",3,Republican
960,"[0.4549798743985174, 0.6782825913722653, 0.44401879337419586, 0.7567883937945137, 0.44142961435505973, 0.4168256977488732, 0.502408052448597, 0.494527449041225]",3,Republican
961,"[0.56690095053438, 0.4521783866695883, 0.618938256600896, 0.4422007858595813, 0.655023078791805, 0.4795642854539853, 0.5559724313555776, 0.4047059709577343]",4,Democrat
962,"[0.44406862257902147, 0.6879516557522221, 0.4781488893992585, 0.5217865025771667, 0.4489977918742193, 0.5990693066543876, 0.47985089369860706, 0.4889914806529913]",3,Republican
963,"[0.4660056775602649, 0.5929557088804808, 0.4412623414829838, 0.6383835783313344, 0.46103197417655656, 0.6720987711355447, 0.4063079542505586, 0.49117700861066466]",3,Republican
964,"[0.6292554697577192, 0.443886545210786, 0.6044717250165955, 0.46331425610432575, 0.6081531621094369, 0.4383151698011178, 0.46828202594669505, 0.5076217485024014]",4,Democrat
965,"[0.45220819270608215, 0.6977669627331076, 0.4508799796683398, 0.746010773071076, 0.46330103307439735, 0.41259409247946555, 0.4721635577209578, 0.4931445898289443]",2,Republican
966,"[0.43922244252375725, 0.5186362224293258, 0.4776889634125041, 0.5225892776042649, 0.667913608532266, 0.6562238241908995, 0.39383345683855686, 0.49102260551247523]",4,Republican
967,"[0.5458571596045382, 0.4413311409571759, 0.6700394501983878, 0.4462893923359249, 0.6877098487858215, 0.47681123497296274, 0.4036803042384837, 0.5055540879246913]",4,Democrat
968,"[0.4452972751743353, 0.5845153736385701, 0.4596958834798513, 0.6315122814024478, 0.4703357326412417, 0.5219894273615455, 0.3874399710928758, 0.6694047706324187]",4,Republican
969,"[0.5496974372160796, 0.4473254724725015, 0.5101982408908028, 0.4359360493126035, 0.6130436947901169, 0.463220643581763, 0.7135343397364705, 0.4084463290467344]",4,Democrat
970,"[0.5480600054182309, 0.43042261525194686, 0.5652114967462039, 0.4676056157528146, 0.5486763398023952, 0.45341493586822057, 0.6579007775960518, 0.48200370938035314]",4,Democrat
971,"[0.5161165746702444, 0.44422615789610864, 0.6150434539945783, 0.4438487848436689, 0.7057260825563618, 0.4297214786949287, 0.5137593189940171, 0.4753900424551545]",4,Democrat
972,"[0.4569953724742222, 0.5135265732028235, 0.44882668523871766, 0.7107298384874042, 0.45695006921004205, 0.6947463735824977, 0.4705981655506162, 0.41518166299512393]",3,Republican
973,"[0.5436394598870966, 0.45164568020815526, 0.5343494357198304, 0.45606242155415255, 0.5755725293628539, 0.4046195006886507, 0.6868815583897526, 0.49506917087793295]",4,Democrat
974,"[0.561673671591779, 0.453633189900138, 0.6012932231698781, 0.4478118106442861, 0.5394174516931817, 0.458964927864342, 0.6166805273751249, 0.4786586144378336]",4,Democrat
975,"[0.4359440722099101, 0.5749428835180189, 0.4469164665337402, 0.6454231312604207, 0.43689398884849645, 0.6537075221168576, 0.47067214497774973, 0.48537039499933504]",3,Republican
976,"[0.44054889300373223, 0.5506422820857564, 0.45072754738418636, 0.6605085958118541, 0.439401099778104, 0.6658737175978555, 0.4769178108926915, 0.477348786530554]",3,Republican
977,"[0.5947672902292719, 0.4362413774579972, 0.5818639432029795, 0.4605279926593345, 0.733031608359043, 0.464776436650725, 0.42427782246616824, 0.4959844171411447]",3,Democrat
978,"[0.6231790169040937, 0.4459071009944033, 0.710697186679095, 0.44539294283609066, 0.4665951672922862, 0.4665030381228637, 0.47750719285823123, 0.4962450507474992]",2,Democrat
979,"[0.569969612480812, 0.4491854001104107, 0.5204753016465569, 0.44760826510917967, 0.5720140134097916, 0.4418929766489587, 0.7086532430737288, 0.4760069112870516]",4,Democrat
980,"[0.5112903684824645, 0.4468924842591855, 0.5941982204927269, 0.4537723652498683, 0.6423941123460498, 0.4754093519278097, 0.7371747737044375, 0.34063487339163884]",4,Democrat
981,"[0.6806160855784469, 0.44337830440802395, 0.5405508825635769, 0.45709536004724033, 0.5452826236753675, 0.4817812023181844, 0.6550753095936039, 0.36572468465744745]",4,Democrat
982,"[0.4627853682029601, 0.5155088956240056, 0.4521617012739492, 0.5169305531479811, 0.4558313545841663, 0.6627006126771575, 0.4394792555376497, 0.671411573031651]",4,Republican
983,"[0.4398620837896168, 0.6000498044443142, 0.45327397028225147, 0.6162567933324955, 0.46594114890646365, 0.6780061455381565, 0.44842910228085614, 0.477628687178944]",3,Republican
984,"[0.5503078267195632, 0.44838204241711554, 0.5244932183941864, 0.46211844005777564, 0.6441488235449806, 0.42565722837835795, 0.6780634876816359, 0.4189602252146339]",4,Democrat
985,"[0.4515038344587407, 0.5287221072793178, 0.4557916185753573, 0.6306196326377961, 0.4410278266345643, 0.7102620295378752, 0.45264013536603576, 0.47997217868464154]",3,Republican
986,"[0.43149882003267603, 0.6985139273457476, 0.4397148492387815, 0.7032629908621665, 0.46744797895240375, 0.45659944507308603, 0.474584495129595, 0.4929402718508466]",2,Republican
987,"[0.6585952288163902, 0.4442230578006521, 0.5221055116251623, 0.4561867699270289, 0.636886584028139, 0.4609946452945088, 0.48651107491000817, 0.4880614234746023]",3,Democrat
988,"[0.5463692807683446, 0.44646673101887296, 0.6167477677687052, 0.4606306823043259, 0.696601404565648, 0.47548027899673245, 0.5328887219194979, 0.3798295345662743]",4,Democrat
989,"[0.451369625811571, 0.7084855401987127, 0.44515771605634163, 0.5121947959960976, 0.46013100338868074, 0.713567459878848, 0.3790009839671239, 0.5011608386612851]",4,Republican
990,"[0.5532936709159306, 0.45400078206292294, 0.5753143818171078, 0.44810360239708014, 0.7022249574989513, 0.42580919688419905, 0.4747344967738499, 0.5065750549964207]",4,Democrat
991,"[0.4549921626526006, 0.5222831573317805, 0.4730915197420202, 0.5561801120675367, 0.4758139221801607, 0.6082514349455594, 0.4068789372032996, 0.6607035503873306]",4,Republican
992,"[0.4533182501394355, 0.5196078431372549, 0.45110201708927444, 0.5326017224285076, 0.4563283779111796, 0.6270884921497617, 0.46088664048459027, 0.6414450255866416]",4,Republican
993,"[0.5335543864718298, 0.43911933008115744, 0.5128452554841012, 0.4744155540247918, 0.6930106539309331, 0.4214928154453663, 0.673562324939357, 0.40741132781144423]",4,Democrat
994,"[0.566329962374103, 0.46297216082648324, 0.6412559722973071, 0.45401872261527815, 0.6519584669056878, 0.4338635233295214, 0.47245046775513105, 0.4824523949013806]",3,Democrat
995,"[0.5484372785497837, 0.45845918816895875, 0.6810956372008329, 0.44840560624588466, 0.7150401549951564, 0.4385277995301488, 0.38078201104347986, 0.5002659392222828]",4,Democrat
996,"[0.45033119021076917, 0.5352118800687061, 0.442735173238666, 0.6567101582686764, 0.4426888630382978, 0.6762072125366833, 0.4706236896425458, 0.5004885197850513]",4,Republican
997,"[0.45412184901937774, 0.5330919447528354, 0.4440310376403682, 0.577630073646829, 0.399389668407475, 0.5363492144721355, 0.6888604970710893, 0.5016235726649402]",5,Republican
998,"[0.453793780602819, 0.5468491234326194, 0.4719201808659527, 0.6832720265084298, 0.4743094935907632, 0.6969808449620829, 0.3415078702820315, 0.5026055870620938]",4,Republican
999,"[0.44447192911043615, 0.5304475980724966, 0.4479522518058779, 0.704286116493599, 0.44929418823156514, 0.7217191030450333, 0.46237704918032785, 0.4136649955412146]",3,Republican
1000,"[0.46069808615938185, 0.5569213672456131, 0.4368644893188754, 0.6684073274343088, 0.39961134564954076, 0.7009159537528958, 0.44223215186495396, 0.47975892431086214]",3,Republican
1001,"[0.5487938317902646, 0.43492540818389963, 0.5322473065638029, 0.4514458493316093, 0.67337760549696, 0.43837512211006185, 0.7028818247469035, 0.37665078205618746]",4,Democrat
1002,"[0.43931932275859437, 0.5124933527746806, 0.4281378415197366, 0.5420799796919019, 0.45767342625538404, 0.6159876603069165, 0.4747206336369296, 0.7249899850686478]",4,Republican
1003,"[0.5291690473828089, 0.4422117548034122, 0.6763988153174448, 0.44970293234523734, 0.5199465628710912, 0.4708195827614069, 0.6589955790310732, 0.4153145255170233]",4,Democrat
1004,"[0.45844137596280354, 0.7016255017104219, 0.46313295924196096, 0.5144291413770193, 0.47588276533716545, 0.7256091421667338, 0.4232682302825999, 0.40074336378067194]",3,Republican
1005,"[0.4527784778225806, 0.513086764941254, 0.4500536149471974, 0.6368714075272234, 0.45153090588190153, 0.7133188326793646, 0.4460177703809089, 0.48375920928272925]",3,Republican
1006,"[0.5266593974804726, 0.4599881521067823, 0.7027915136289677, 0.47417007658382027, 0.7526926202260471, 0.487235125505639, 0.37827204865910974, 0.4017184884540067]",3,Democrat
1007,"[0.4571684137145113, 0.5637314090598027, 0.44890495259699675, 0.5409678366619525, 0.45063004674253687, 0.5588581546256792, 0.6367696415359375, 0.4985304601223157]",4,Republican
1008,"[0.45483194632604346, 0.5236536257980029, 0.46316324053608615, 0.672345113125567, 0.4570125056760306, 0.6986710417461692, 0.3977781780362673, 0.49864334544395694]",3,Republican
1009,"[0.4335474052655608, 0.668089630176374, 0.4578991012797239, 0.5785608697725431, 0.44678731368547303, 0.5173822204428236, 0.4135322124463963, 0.6468374297642591]",4,Republican
1010,"[0.5293104175326357, 0.44371931887911636, 0.6398183260668613, 0.46717262209480903, 0.5245043224287963, 0.393167569108008, 0.6712378295279849, 0.5048310604718893]",5,Democrat
1011,"[0.44809337414550743, 0.579753805994833, 0.44721715696557957, 0.6321672639068366, 0.4587459474461026, 0.7014264331956792, 0.4283940146604471, 0.49466323511160176]",3,Republican
1012,"[0.4527877076849452, 0.5122437658918855, 0.43602148743785657, 0.5186137203703076, 0.4326855015174973, 0.6952421446265495, 0.5540191170375828, 0.5262515557596337]",5,Republican
1013,"[0.5598127349850573, 0.4554058915981291, 0.597189992876237, 0.4490596017899994, 0.568952887833916, 0.4483723619175889, 0.6060785316434703, 0.47215103394264574]",4,Democrat
1014,"[0.5418525789755488, 0.44240641162202743, 0.5325037358690335, 0.4368306299758845, 0.7121189631208927, 0.4778228526428408, 0.4787115632168333, 0.5081941857480403]",4,Democrat
1015,"[0.4569633122044746, 0.6731385017025312, 0.4540467212650371, 0.510588567685926, 0.4439399549411034, 0.5271701349411054, 0.4203021765182092, 0.6798737078415598]",4,Republican
1016,"[0.4383131010562825, 0.5642517542384541, 0.4491272116684271, 0.6043537067579411, 0.48135120959811184, 0.7117820015265698, 0.4837406332275704, 0.4053072061860472]",3,Republican
1017,"[0.5624070417597018, 0.4491911830628738, 0.650785907515696, 0.45834960533011443, 0.687879466235695, 0.46096221287320915, 0.3868814241814136, 0.4961199317848314]",3,Democrat
1018,"[0.7144457859109838, 0.4498804383191239, 0.5908369729922452, 0.4370058504038317, 0.5525523093865389, 0.4515085576574363, 0.5147346521524709, 0.43636421725239616]",4,Democrat
